iso_code,date,age_group_id,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
SVN,28/05/2021,3,13.44,3.89
SVN,28/05/2021,8,21.5,7.35
SVN,28/05/2021,13,42.94,20.49
SVN,28/05/2021,17,57.09,38.58
SVN,28/05/2021,21,70.69,63.97
SVN,28/05/2021,23,65.31,58.57
SVN,4/06/2021,3,18.14,5.87
SVN,4/06/2021,8,26.15,11.06
SVN,4/06/2021,13,46.63,29.39
SVN,4/06/2021,17,59.01,45.21
SVN,4/06/2021,21,71.89,65.81
SVN,4/06/2021,23,66.34,59.54
SVN,11/06/2021,3,22.9,8.58
SVN,11/06/2021,8,30.1,15.61
SVN,11/06/2021,13,48.73,34.53
SVN,11/06/2021,17,60.28,49.57
SVN,11/06/2021,21,72.78,67.1
SVN,11/06/2021,23,67.15,60.16
SVN,18/06/2021,3,25.9,11.22
SVN,18/06/2021,8,31.98,18.64
SVN,18/06/2021,13,49.94,37.66
SVN,18/06/2021,17,61.2,52.28
SVN,18/06/2021,21,73.49,68.05
SVN,18/06/2021,23,67.71,60.77
SVN,25/06/2021,3,27.25,14.63
SVN,25/06/2021,8,32.81,21.94
SVN,25/06/2021,13,50.67,41.5
SVN,25/06/2021,17,61.81,54.96
SVN,25/06/2021,21,73.98,69.29
SVN,25/06/2021,23,68.05,61.35
SVN,2/07/2021,3,28.55,19.44
SVN,2/07/2021,8,33.61,25.89
SVN,2/07/2021,13,51.41,44.29
SVN,2/07/2021,17,62.47,57.23
SVN,2/07/2021,21,74.5,70.19
SVN,2/07/2021,23,68.44,62.01
SVN,9/07/2021,3,29.78,23.21
SVN,9/07/2021,8,34.58,28.68
SVN,9/07/2021,13,52.47,46.27
SVN,9/07/2021,17,63.5,58.75
SVN,9/07/2021,21,75.36,71
SVN,9/07/2021,23,68.96,62.45
SVN,16/07/2021,3,31.45,25.83
SVN,16/07/2021,8,36,30.51
SVN,16/07/2021,13,53.98,47.64
SVN,16/07/2021,17,64.7,59.73
SVN,16/07/2021,21,76.27,71.64
SVN,16/07/2021,23,69.52,62.94
SVN,23/07/2021,3,33.28,27.66
SVN,23/07/2021,8,37.4,31.91
SVN,23/07/2021,13,55.4,48.8
SVN,23/07/2021,17,65.82,60.57
SVN,23/07/2021,21,77.17,72.24
SVN,23/07/2021,23,70.06,63.64
SVN,30/07/2021,3,35.03,29.25
SVN,30/07/2021,8,38.67,33.13
SVN,30/07/2021,13,56.71,49.9
SVN,30/07/2021,17,66.85,61.53
SVN,30/07/2021,21,77.99,73.07
SVN,30/07/2021,23,70.55,64.55
ESP,8/01/2021,3,0.29,0
ESP,8/01/2021,8,0.81,0
ESP,8/01/2021,13,1.03,0
ESP,8/01/2021,17,0.81,0
ESP,8/01/2021,21,0.71,0
ESP,8/01/2021,23,4.67,0
ESP,15/01/2021,3,0.75,0
ESP,15/01/2021,8,2.17,0
ESP,15/01/2021,13,2.71,0
ESP,15/01/2021,17,2.05,0
ESP,15/01/2021,21,1.08,0.01
ESP,15/01/2021,23,6.98,0.03
ESP,22/01/2021,3,1.03,0.05
ESP,22/01/2021,8,2.88,0.14
ESP,22/01/2021,13,3.63,0.2
ESP,22/01/2021,17,2.72,0.16
ESP,22/01/2021,21,1.21,0.2
ESP,22/01/2021,23,7.74,1.19
ESP,29/01/2021,3,1.14,0.25
ESP,29/01/2021,8,3.11,0.71
ESP,29/01/2021,13,3.94,0.93
ESP,29/01/2021,17,2.94,0.73
ESP,29/01/2021,21,1.27,0.64
ESP,29/01/2021,23,8.04,4.23
ESP,5/02/2021,3,1.27,0.63
ESP,5/02/2021,8,3.32,1.9
ESP,5/02/2021,13,4.18,2.4
ESP,5/02/2021,17,3.1,1.83
ESP,5/02/2021,21,1.33,0.99
ESP,5/02/2021,23,8.34,6.37
ESP,12/02/2021,3,1.55,0.95
ESP,12/02/2021,8,3.91,2.7
ESP,12/02/2021,13,4.79,3.42
ESP,12/02/2021,17,3.48,2.57
ESP,12/02/2021,21,1.41,1.15
ESP,12/02/2021,23,8.97,7.28
ESP,19/02/2021,3,2.09,1.1
ESP,19/02/2021,8,4.76,3.01
ESP,19/02/2021,13,5.68,3.83
ESP,19/02/2021,17,4,2.86
ESP,19/02/2021,21,1.65,1.22
ESP,19/02/2021,23,14.25,7.67
ESP,26/02/2021,3,2.72,1.2
ESP,26/02/2021,8,6.18,3.17
ESP,26/02/2021,13,6.82,4.01
ESP,26/02/2021,17,4.55,2.99
ESP,26/02/2021,21,2.16,1.28
ESP,26/02/2021,23,25.47,8
ESP,5/03/2021,3,3.22,1.36
ESP,5/03/2021,8,7.72,3.52
ESP,5/03/2021,13,7.92,4.43
ESP,5/03/2021,17,4.91,3.3
ESP,5/03/2021,21,2.67,1.36
ESP,5/03/2021,23,39.06,8.62
ESP,12/03/2021,3,3.83,1.66
ESP,12/03/2021,8,9.06,3.99
ESP,12/03/2021,13,9.18,5.03
ESP,12/03/2021,17,5.1,3.86
ESP,12/03/2021,21,2.98,1.59
ESP,12/03/2021,23,48.24,13.69
ESP,19/03/2021,3,3.99,1.94
ESP,19/03/2021,8,9.28,4.35
ESP,19/03/2021,13,9.39,5.53
ESP,19/03/2021,17,5.21,4.43
ESP,19/03/2021,21,3.16,2.05
ESP,19/03/2021,23,54.62,23.75
ESP,26/03/2021,3,4.71,2.09
ESP,26/03/2021,8,10.33,4.55
ESP,26/03/2021,13,10.93,5.79
ESP,26/03/2021,17,8.07,4.79
ESP,26/03/2021,21,3.49,2.55
ESP,26/03/2021,23,64.46,36.9
ESP,2/04/2021,3,5.09,2.13
ESP,2/04/2021,8,10.95,4.61
ESP,2/04/2021,13,11.87,5.89
ESP,2/04/2021,17,14.74,4.93
ESP,2/04/2021,21,5.06,2.82
ESP,2/04/2021,23,79.57,44.69
ESP,9/04/2021,3,5.39,2.19
ESP,9/04/2021,8,11.25,4.69
ESP,9/04/2021,13,12.39,6
ESP,9/04/2021,17,26.92,5.08
ESP,9/04/2021,21,19.68,3.03
ESP,9/04/2021,23,94.71,51.71
ESP,16/04/2021,3,5.49,2.26
ESP,16/04/2021,8,11.4,4.77
ESP,16/04/2021,13,12.69,6.11
ESP,16/04/2021,17,37.53,5.23
ESP,16/04/2021,21,44.09,3.3
ESP,16/04/2021,23,98.37,60.79
ESP,23/04/2021,3,5.59,2.31
ESP,23/04/2021,8,11.58,4.83
ESP,23/04/2021,13,13.05,6.2
ESP,23/04/2021,17,45.57,5.46
ESP,23/04/2021,21,65.19,5.02
ESP,23/04/2021,23,99.79,76.48
ESP,30/04/2021,3,5.72,2.38
ESP,30/04/2021,8,11.76,4.92
ESP,30/04/2021,13,13.39,6.33
ESP,30/04/2021,17,55.77,6.32
ESP,30/04/2021,21,83.72,20.66
ESP,30/04/2021,23,100.59,92.65
ESP,7/05/2021,3,5.95,2.46
ESP,7/05/2021,8,12.02,5.05
ESP,7/05/2021,13,15.89,6.51
ESP,7/05/2021,17,74.92,6.97
ESP,7/05/2021,21,92.48,43.89
ESP,7/05/2021,23,101.09,97
ESP,14/05/2021,3,6.26,2.57
ESP,14/05/2021,8,12.49,5.25
ESP,14/05/2021,13,27.23,7
ESP,14/05/2021,17,84.55,7.63
ESP,14/05/2021,21,95.14,65.06
ESP,14/05/2021,23,101.48,98.61
ESP,21/05/2021,3,6.67,2.7
ESP,21/05/2021,8,13,5.47
ESP,21/05/2021,13,43.58,8.33
ESP,21/05/2021,17,87.84,9.92
ESP,21/05/2021,21,96.3,82.08
ESP,21/05/2021,23,101.75,99.35
ESP,28/05/2021,3,6.92,3.06
ESP,28/05/2021,8,13.46,6.28
ESP,28/05/2021,13,59.06,11.73
ESP,28/05/2021,17,89.57,16.04
ESP,28/05/2021,21,96.96,91.09
ESP,28/05/2021,23,101.95,99.85
ESP,4/06/2021,3,7.21,3.82
ESP,4/06/2021,8,15.27,8.21
ESP,4/06/2021,13,75.68,22.93
ESP,4/06/2021,17,90.87,21.74
ESP,4/06/2021,21,97.32,94.08
ESP,4/06/2021,23,102.09,100.21
ESP,11/06/2021,3,7.51,4.61
ESP,11/06/2021,8,22.31,10.34
ESP,11/06/2021,13,83.82,39.1
ESP,11/06/2021,17,92.04,25.19
ESP,11/06/2021,21,97.59,95.45
ESP,11/06/2021,23,102.21,100.48
ESP,18/06/2021,3,7.84,5.43
ESP,18/06/2021,8,31.6,12.18
ESP,18/06/2021,13,86.66,53.45
ESP,18/06/2021,17,93.12,29.96
ESP,18/06/2021,21,97.77,96.16
ESP,18/06/2021,23,102.3,100.67
ESP,25/06/2021,3,8.28,6.14
ESP,25/06/2021,8,40.47,14.94
ESP,25/06/2021,13,88.06,69.54
ESP,25/06/2021,17,93.81,40.96
ESP,25/06/2021,21,97.9,96.53
ESP,25/06/2021,23,102.37,100.81
ESP,2/07/2021,3,9.62,6.81
ESP,2/07/2021,8,49.7,21.52
ESP,2/07/2021,13,89.28,78.07
ESP,2/07/2021,17,94.52,53.8
ESP,2/07/2021,21,98.04,96.82
ESP,2/07/2021,23,102.44,100.92
ESP,9/07/2021,3,13.59,7.49
ESP,9/07/2021,8,56.94,29.72
ESP,9/07/2021,13,90.11,81.01
ESP,9/07/2021,17,95.1,69.16
ESP,9/07/2021,21,98.14,97.03
ESP,9/07/2021,23,102.5,101
ESP,16/07/2021,3,20,8.21
ESP,16/07/2021,8,63.42,37.74
ESP,16/07/2021,13,90.77,82.64
ESP,16/07/2021,17,95.64,79.52
ESP,16/07/2021,21,98.23,97.18
ESP,16/07/2021,23,102.55,101.07
ESP,23/07/2021,3,29.66,9.29
ESP,23/07/2021,8,68.83,45.52
ESP,23/07/2021,13,91.39,83.84
ESP,23/07/2021,17,96.07,85.55
ESP,23/07/2021,21,98.31,97.34
ESP,23/07/2021,23,102.6,101.15
ESP,30/07/2021,3,42.71,11.65
ESP,30/07/2021,8,73.21,51.1
ESP,30/07/2021,13,91.84,84.48
ESP,30/07/2021,17,96.43,88.83
ESP,30/07/2021,21,98.38,97.45
ESP,30/07/2021,23,102.65,101.2
ESP,6/08/2021,3,50.02,12.88
ESP,6/08/2021,8,75.01,54.03
ESP,6/08/2021,13,92.07,84.72
ESP,6/08/2021,17,96.61,89.66
ESP,6/08/2021,21,98.41,97.49
ESP,6/08/2021,23,102.67,101.22
SWE,1/01/2021,3,0,0
SWE,1/01/2021,8,0,0
SWE,1/01/2021,13,0.01,0
SWE,1/01/2021,17,0.01,0
SWE,1/01/2021,21,0.04,0
SWE,1/01/2021,23,0.29,0
SWE,8/01/2021,3,0.07,0
SWE,8/01/2021,8,0.16,0
SWE,8/01/2021,13,0.33,0
SWE,8/01/2021,17,0.36,0
SWE,8/01/2021,21,0.87,0
SWE,8/01/2021,23,5.42,0
SWE,15/01/2021,3,0.32,0
SWE,15/01/2021,8,0.71,0
SWE,15/01/2021,13,1.23,0
SWE,15/01/2021,17,1.14,0
SWE,15/01/2021,21,1.8,0
SWE,15/01/2021,23,10.6,0.01
SWE,22/01/2021,3,0.78,0.01
SWE,22/01/2021,8,1.63,0.02
SWE,22/01/2021,13,2.64,0.05
SWE,22/01/2021,17,2.33,0.07
SWE,22/01/2021,21,2.91,0.19
SWE,22/01/2021,23,15.74,1.26
SWE,29/01/2021,3,1.12,0.03
SWE,29/01/2021,8,2.18,0.09
SWE,29/01/2021,13,3.53,0.2
SWE,29/01/2021,17,3.09,0.26
SWE,29/01/2021,21,3.6,0.65
SWE,29/01/2021,23,18.86,4.03
SWE,5/02/2021,3,1.31,0.19
SWE,5/02/2021,8,2.49,0.45
SWE,5/02/2021,13,4.04,0.82
SWE,5/02/2021,17,3.57,0.79
SWE,5/02/2021,21,4.21,1.36
SWE,5/02/2021,23,21.43,8.13
SWE,12/02/2021,3,1.53,0.42
SWE,12/02/2021,8,2.8,0.93
SWE,12/02/2021,13,4.51,1.6
SWE,12/02/2021,17,4.02,1.52
SWE,12/02/2021,21,4.85,2.28
SWE,12/02/2021,23,24.58,12.79
SWE,19/02/2021,3,1.96,0.83
SWE,19/02/2021,8,3.34,1.7
SWE,19/02/2021,13,5.32,2.82
SWE,19/02/2021,17,4.69,2.52
SWE,19/02/2021,21,5.8,3.11
SWE,19/02/2021,23,28.46,16.41
SWE,26/02/2021,3,2.51,1.13
SWE,26/02/2021,8,4.07,2.18
SWE,26/02/2021,13,6.37,3.58
SWE,26/02/2021,17,5.63,3.16
SWE,26/02/2021,21,7.05,3.68
SWE,26/02/2021,23,35.12,18.83
SWE,5/03/2021,3,3.24,1.26
SWE,5/03/2021,8,5.29,2.42
SWE,5/03/2021,13,7.99,3.97
SWE,5/03/2021,17,6.98,3.56
SWE,5/03/2021,21,8.73,4.24
SWE,5/03/2021,23,44.67,21.38
SWE,12/03/2021,3,3.92,1.36
SWE,12/03/2021,8,6.32,2.56
SWE,12/03/2021,13,9.3,4.21
SWE,12/03/2021,17,8.32,3.92
SWE,12/03/2021,21,11.57,5.04
SWE,12/03/2021,23,59.85,24.8
SWE,19/03/2021,3,4.07,1.44
SWE,19/03/2021,8,6.54,2.7
SWE,19/03/2021,13,9.61,4.46
SWE,19/03/2021,17,8.83,4.4
SWE,19/03/2021,21,15.05,6.15
SWE,19/03/2021,23,72.05,30.4
SWE,26/03/2021,3,4.17,1.51
SWE,26/03/2021,8,6.65,2.82
SWE,26/03/2021,13,9.82,4.67
SWE,26/03/2021,17,9.33,5
SWE,26/03/2021,21,21.45,7.54
SWE,26/03/2021,23,81.89,37.97
SWE,2/04/2021,3,4.25,1.57
SWE,2/04/2021,8,6.76,2.91
SWE,2/04/2021,13,9.99,4.84
SWE,2/04/2021,17,10.29,5.43
SWE,2/04/2021,21,36.29,8.77
SWE,2/04/2021,23,88,46.41
SWE,9/04/2021,3,4.34,1.63
SWE,9/04/2021,8,6.87,3.01
SWE,9/04/2021,13,10.15,5.02
SWE,9/04/2021,17,13.23,5.8
SWE,9/04/2021,21,56.35,10.75
SWE,9/04/2021,23,90.56,58.33
SWE,16/04/2021,3,4.51,1.69
SWE,16/04/2021,8,7.09,3.11
SWE,16/04/2021,13,10.52,5.18
SWE,16/04/2021,17,27.86,6.14
SWE,16/04/2021,21,79.03,12.82
SWE,16/04/2021,23,92.08,64.98
SWE,23/04/2021,3,4.94,1.73
SWE,23/04/2021,8,7.63,3.17
SWE,23/04/2021,13,12.31,5.31
SWE,23/04/2021,17,51.05,6.43
SWE,23/04/2021,21,88.74,14.17
SWE,23/04/2021,23,92.77,68.21
SWE,30/04/2021,3,5.69,1.8
SWE,30/04/2021,8,8.67,3.26
SWE,30/04/2021,13,18.76,5.47
SWE,30/04/2021,17,70.52,6.65
SWE,30/04/2021,21,91.49,15.25
SWE,30/04/2021,23,93.16,69.8
SWE,7/05/2021,3,6.77,1.97
SWE,7/05/2021,8,10.65,3.53
SWE,7/05/2021,13,30.17,5.87
SWE,7/05/2021,17,80.1,7.19
SWE,7/05/2021,21,92.56,20.37
SWE,7/05/2021,23,93.47,77.78
SWE,14/05/2021,3,7.8,2.32
SWE,14/05/2021,8,12.63,4.07
SWE,14/05/2021,13,42.22,6.63
SWE,14/05/2021,17,83.57,8.03
SWE,14/05/2021,21,93.2,28.34
SWE,14/05/2021,23,93.69,82.91
SWE,21/05/2021,3,8.65,2.93
SWE,21/05/2021,8,14.7,4.92
SWE,21/05/2021,13,53.66,7.86
SWE,21/05/2021,17,85.16,10.59
SWE,21/05/2021,21,93.68,39.71
SWE,21/05/2021,23,93.94,85.15
SWE,28/05/2021,3,9.38,3.47
SWE,28/05/2021,8,16.95,5.71
SWE,28/05/2021,13,61.24,9.13
SWE,28/05/2021,17,86.08,19.34
SWE,28/05/2021,21,94.09,53.43
SWE,28/05/2021,23,94.06,86.42
SWE,4/06/2021,3,9.99,4.24
SWE,4/06/2021,8,19.85,6.79
SWE,4/06/2021,13,68.89,11.66
SWE,4/06/2021,17,86.97,36.38
SWE,4/06/2021,21,94.43,63.18
SWE,4/06/2021,23,94.18,87.44
SWE,11/06/2021,3,10.69,5.23
SWE,11/06/2021,8,24.73,8.2
SWE,11/06/2021,13,75.44,18.47
SWE,11/06/2021,17,87.8,53.36
SWE,11/06/2021,21,94.72,70.38
SWE,11/06/2021,23,94.28,88.23
SWE,18/06/2021,3,11.5,6.36
SWE,18/06/2021,8,31.41,10.25
SWE,18/06/2021,13,79.89,29.49
SWE,18/06/2021,17,88.43,66.65
SWE,18/06/2021,21,94.96,79.8
SWE,18/06/2021,23,94.37,89.21
SWE,25/06/2021,3,12.31,7.31
SWE,25/06/2021,8,38.53,12.06
SWE,25/06/2021,13,82.34,39.35
SWE,25/06/2021,17,88.94,74.97
SWE,25/06/2021,21,95.17,85.17
SWE,25/06/2021,23,94.44,89.79
SWE,2/07/2021,3,15.37,8.15
SWE,2/07/2021,8,48.95,14.18
SWE,2/07/2021,13,84.04,50.27
SWE,2/07/2021,17,89.39,80.26
SWE,2/07/2021,21,95.35,89.06
SWE,2/07/2021,23,94.52,90.31
SWE,9/07/2021,3,24.73,8.71
SWE,9/07/2021,8,57.39,15.89
SWE,9/07/2021,13,84.97,57.54
SWE,9/07/2021,17,89.7,82.86
SWE,9/07/2021,21,95.49,91.29
SWE,9/07/2021,23,94.57,90.53
SWE,16/07/2021,3,39.26,9.24
SWE,16/07/2021,8,63.53,17.47
SWE,16/07/2021,13,85.7,63.43
SWE,16/07/2021,17,89.97,84.28
SWE,16/07/2021,21,95.6,92.04
SWE,16/07/2021,23,94.62,90.64
SWE,23/07/2021,3,50.16,9.85
SWE,23/07/2021,8,67.32,20.68
SWE,23/07/2021,13,86.29,69.05
SWE,23/07/2021,17,90.2,85.34
SWE,23/07/2021,21,95.68,92.44
SWE,23/07/2021,23,94.66,90.76
SWE,30/07/2021,3,55.72,10.56
SWE,30/07/2021,8,69.45,25.4
SWE,30/07/2021,13,86.74,73.91
SWE,30/07/2021,17,90.41,86.04
SWE,30/07/2021,21,95.77,92.72
SWE,30/07/2021,23,94.7,90.85
SWE,6/08/2021,3,56.87,10.9
SWE,6/08/2021,8,70,27.49
SWE,6/08/2021,13,86.87,75.24
SWE,6/08/2021,17,90.47,86.23
SWE,6/08/2021,21,95.8,92.79
SWE,6/08/2021,23,94.71,90.87
URY,27/02/2021,2,0,0
URY,27/02/2021,3,0.01,0
URY,27/02/2021,5,0.02,0
URY,27/02/2021,7,0.03,0
URY,27/02/2021,11,0.02,0
URY,27/02/2021,14,0.01,0
URY,27/02/2021,18,0,0
URY,27/02/2021,22,0,0
URY,28/02/2021,2,0,0
URY,28/02/2021,3,0.01,0
URY,28/02/2021,5,0.02,0
URY,28/02/2021,7,0.03,0
URY,28/02/2021,11,0.02,0
URY,28/02/2021,14,0.01,0
URY,28/02/2021,18,0,0
URY,28/02/2021,22,0,0
URY,1/03/2021,2,0,0
URY,1/03/2021,3,0.32,0
URY,1/03/2021,5,0.88,0
URY,1/03/2021,7,1.29,0
URY,1/03/2021,11,1.13,0
URY,1/03/2021,14,0.43,0
URY,1/03/2021,18,0,0
URY,1/03/2021,22,0,0
URY,2/03/2021,2,0,0
URY,2/03/2021,3,0.65,0
URY,2/03/2021,5,1.63,0
URY,2/03/2021,7,2.3,0
URY,2/03/2021,11,1.95,0
URY,2/03/2021,14,0.74,0
URY,2/03/2021,18,0,0
URY,2/03/2021,22,0,0
URY,3/03/2021,2,0,0
URY,3/03/2021,3,1.13,0
URY,3/03/2021,5,2.71,0
URY,3/03/2021,7,3.78,0
URY,3/03/2021,11,3.15,0
URY,3/03/2021,14,1.18,0
URY,3/03/2021,18,0,0
URY,3/03/2021,22,0,0
URY,4/03/2021,2,0,0
URY,4/03/2021,3,1.35,0
URY,4/03/2021,5,3.21,0
URY,4/03/2021,7,4.37,0
URY,4/03/2021,11,3.64,0
URY,4/03/2021,14,1.35,0
URY,4/03/2021,18,0,0
URY,4/03/2021,22,0,0
URY,5/03/2021,2,0,0
URY,5/03/2021,3,1.56,0
URY,5/03/2021,5,3.75,0
URY,5/03/2021,7,4.97,0
URY,5/03/2021,11,4.13,0
URY,5/03/2021,14,1.53,0
URY,5/03/2021,18,0,0
URY,5/03/2021,22,0,0
URY,6/03/2021,2,0,0
URY,6/03/2021,3,1.56,0
URY,6/03/2021,5,3.75,0
URY,6/03/2021,7,4.97,0
URY,6/03/2021,11,4.13,0
URY,6/03/2021,14,1.53,0
URY,6/03/2021,18,0,0
URY,6/03/2021,22,0,0
URY,7/03/2021,2,0,0
URY,7/03/2021,3,1.56,0
URY,7/03/2021,5,3.75,0
URY,7/03/2021,7,4.97,0
URY,7/03/2021,11,4.13,0
URY,7/03/2021,14,1.53,0
URY,7/03/2021,18,0,0
URY,7/03/2021,22,0,0
URY,8/03/2021,2,0,0
URY,8/03/2021,3,1.6,0
URY,8/03/2021,5,3.88,0
URY,8/03/2021,7,5.15,0
URY,8/03/2021,11,4.29,0
URY,8/03/2021,14,8.2,0
URY,8/03/2021,18,0,0
URY,8/03/2021,22,0,0
URY,9/03/2021,2,0,0
URY,9/03/2021,3,1.7,0
URY,9/03/2021,5,4.1,0
URY,9/03/2021,7,5.42,0
URY,9/03/2021,11,4.53,0
URY,9/03/2021,14,12.86,0
URY,9/03/2021,18,0,0
URY,9/03/2021,22,0.01,0
URY,10/03/2021,2,0,0
URY,10/03/2021,3,1.86,0
URY,10/03/2021,5,4.46,0
URY,10/03/2021,7,5.81,0
URY,10/03/2021,11,4.91,0
URY,10/03/2021,14,17.84,0
URY,10/03/2021,18,0.01,0
URY,10/03/2021,22,0.01,0
URY,11/03/2021,2,0,0
URY,11/03/2021,3,2.07,0
URY,11/03/2021,5,4.89,0
URY,11/03/2021,7,6.37,0
URY,11/03/2021,11,5.71,0
URY,11/03/2021,14,21.26,0
URY,11/03/2021,18,0.04,0
URY,11/03/2021,22,0.01,0
URY,12/03/2021,2,0,0
URY,12/03/2021,3,2.21,0
URY,12/03/2021,5,5.98,0
URY,12/03/2021,7,7.91,0
URY,12/03/2021,11,7.01,0
URY,12/03/2021,14,22.06,0
URY,12/03/2021,18,0.2,0
URY,12/03/2021,22,0.03,0
URY,13/03/2021,2,0,0
URY,13/03/2021,3,2.27,0
URY,13/03/2021,5,6.43,0
URY,13/03/2021,7,8.6,0
URY,13/03/2021,11,7.61,0
URY,13/03/2021,14,22.48,0
URY,13/03/2021,18,0.31,0
URY,13/03/2021,22,0.04,0
URY,14/03/2021,2,0,0
URY,14/03/2021,3,2.27,0
URY,14/03/2021,5,6.43,0
URY,14/03/2021,7,8.6,0
URY,14/03/2021,11,7.61,0
URY,14/03/2021,14,22.48,0
URY,14/03/2021,18,0.31,0
URY,14/03/2021,22,0.04,0
URY,15/03/2021,2,0,0
URY,15/03/2021,3,2.33,0
URY,15/03/2021,5,6.74,0
URY,15/03/2021,7,9.04,0
URY,15/03/2021,11,8.27,0
URY,15/03/2021,14,23.22,0
URY,15/03/2021,18,0.89,0
URY,15/03/2021,22,0.05,0
URY,16/03/2021,2,0,0
URY,16/03/2021,3,2.35,0
URY,16/03/2021,5,6.79,0
URY,16/03/2021,7,9.13,0
URY,16/03/2021,11,8.6,0
URY,16/03/2021,14,23.77,0
URY,16/03/2021,18,1.43,0
URY,16/03/2021,22,0.37,0
URY,17/03/2021,2,0,0
URY,17/03/2021,3,2.46,0
URY,17/03/2021,5,6.99,0
URY,17/03/2021,7,9.24,0
URY,17/03/2021,11,8.93,0
URY,17/03/2021,14,24.36,0
URY,17/03/2021,18,2.02,0
URY,17/03/2021,22,0.59,0
URY,18/03/2021,2,0,0
URY,18/03/2021,3,2.52,0
URY,18/03/2021,5,7.09,0
URY,18/03/2021,7,9.3,0
URY,18/03/2021,11,11.01,0
URY,18/03/2021,14,28.04,0
URY,18/03/2021,18,6.34,0
URY,18/03/2021,22,0.63,0
URY,19/03/2021,2,0,0
URY,19/03/2021,3,2.64,0
URY,19/03/2021,5,7.25,0
URY,19/03/2021,7,9.39,0
URY,19/03/2021,11,13.03,0
URY,19/03/2021,14,31.61,0
URY,19/03/2021,18,10.57,0
URY,19/03/2021,22,0.66,0
URY,20/03/2021,2,0,0
URY,20/03/2021,3,2.64,0
URY,20/03/2021,5,7.25,0
URY,20/03/2021,7,9.4,0
URY,20/03/2021,11,13.75,0
URY,20/03/2021,14,32.88,0
URY,20/03/2021,18,12.1,0
URY,20/03/2021,22,0.67,0
URY,21/03/2021,2,0,0
URY,21/03/2021,3,2.64,0
URY,21/03/2021,5,7.25,0
URY,21/03/2021,7,9.4,0
URY,21/03/2021,11,13.75,0
URY,21/03/2021,14,32.88,0
URY,21/03/2021,18,12.1,0
URY,21/03/2021,22,0.67,0
URY,22/03/2021,2,0,0
URY,22/03/2021,3,2.77,0
URY,22/03/2021,5,7.56,0
URY,22/03/2021,7,9.76,0
URY,22/03/2021,11,15.22,0
URY,22/03/2021,14,35.3,0
URY,22/03/2021,18,14.96,0
URY,22/03/2021,22,5.35,0
URY,23/03/2021,2,0,0
URY,23/03/2021,3,2.99,0
URY,23/03/2021,5,7.93,0
URY,23/03/2021,7,10.17,0
URY,23/03/2021,11,16.63,0
URY,23/03/2021,14,37.5,0
URY,23/03/2021,18,17.5,0
URY,23/03/2021,22,9.49,0
URY,24/03/2021,2,0,0
URY,24/03/2021,3,3.34,0
URY,24/03/2021,5,8.37,0
URY,24/03/2021,7,10.72,0
URY,24/03/2021,11,18.11,0
URY,24/03/2021,14,39.77,0
URY,24/03/2021,18,19.96,0
URY,24/03/2021,22,12.48,0
URY,25/03/2021,2,0,0
URY,25/03/2021,3,3.8,0
URY,25/03/2021,5,8.92,0
URY,25/03/2021,7,11.36,0
URY,25/03/2021,11,20.06,0
URY,25/03/2021,14,42.71,0
URY,25/03/2021,18,23.27,0
URY,25/03/2021,22,15.25,0
URY,26/03/2021,2,0,0
URY,26/03/2021,3,4.24,0
URY,26/03/2021,5,9.46,0
URY,26/03/2021,7,12.01,0
URY,26/03/2021,11,21.92,0
URY,26/03/2021,14,45.48,0
URY,26/03/2021,18,26.29,0
URY,26/03/2021,22,17.84,0
URY,27/03/2021,2,0,0
URY,27/03/2021,3,4.34,0
URY,27/03/2021,5,9.58,0
URY,27/03/2021,7,12.16,0
URY,27/03/2021,11,22.52,0
URY,27/03/2021,14,46.41,0
URY,27/03/2021,18,27.33,0
URY,27/03/2021,22,18.85,0
URY,28/03/2021,2,0,0
URY,28/03/2021,3,4.34,0
URY,28/03/2021,5,9.58,0
URY,28/03/2021,7,12.16,0
URY,28/03/2021,11,22.52,0
URY,28/03/2021,14,46.41,0
URY,28/03/2021,18,27.33,0
URY,28/03/2021,22,18.85,0
URY,29/03/2021,2,0,0
URY,29/03/2021,3,5.66,0.27
URY,29/03/2021,5,11.09,0.8
URY,29/03/2021,7,13.86,1.2
URY,29/03/2021,11,23.8,1.08
URY,29/03/2021,14,47.09,0.43
URY,29/03/2021,18,28.02,0
URY,29/03/2021,22,21.42,0.01
URY,30/03/2021,2,0,0
URY,30/03/2021,3,7.06,0.56
URY,30/03/2021,5,12.67,1.51
URY,30/03/2021,7,15.67,2.15
URY,30/03/2021,11,25.14,1.88
URY,30/03/2021,14,47.75,0.75
URY,30/03/2021,18,28.66,0
URY,30/03/2021,22,23.95,0.02
URY,31/03/2021,2,0,0
URY,31/03/2021,3,8.41,1
URY,31/03/2021,5,14.22,2.51
URY,31/03/2021,7,17.45,3.56
URY,31/03/2021,11,26.5,3.04
URY,31/03/2021,14,48.39,1.2
URY,31/03/2021,18,29.36,0
URY,31/03/2021,22,26.37,0.03
URY,1/04/2021,2,0,0
URY,1/04/2021,3,9.85,1.19
URY,1/04/2021,5,15.83,2.98
URY,1/04/2021,7,19.3,4.13
URY,1/04/2021,11,27.96,3.51
URY,1/04/2021,14,49.06,1.36
URY,1/04/2021,18,30.25,0
URY,1/04/2021,22,28.69,0.04
