iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
PHL,2021/07/09,,,,,239656,,,,2187
PHL,2021/07/10,12942364,9576619,3365745,,224159,11.81,8.74,3.07,2046
PHL,2021/07/11,13122277,9657361,3464916,179913,202035,11.97,8.81,3.16,1844
PHL,2021/07/12,13196282,9669940,3526342,74005,194052,12.04,8.82,3.22,1771
PHL,2021/07/13,13442299,9771359,3670940,246017,210642,12.27,8.92,3.35,1922
PHL,2021/07/14,,,,,225567,,,,2058
PHL,2021/07/15,14074514,10026722,4047792,,226391,12.84,9.15,3.69,2066
PHL,2021/07/16,14465786,10177126,4288660,391272,249959,13.2,9.29,3.91,2281
PHL,2021/07/17,,,,,247654,,,,2260
PHL,2021/07/18,,,,,251975,,,,2299
PHL,2021/07/19,15096261,10388188,4708073,,271426,13.78,9.48,4.3,2477
PHL,2021/07/20,,,,,273445,,,,2495
PHL,2021/07/21,15616562,10585261,5031301,,265451,14.25,9.66,4.59,2422
PHL,2021/07/22,,,,,278129,,,,2538
PHL,2021/07/23,16426267,10866238,5560029,,280069,14.99,9.92,5.07,2556
PHL,2021/07/24,,,,,295751,,,,2699
PHL,2021/07/25,17066135,11082020,5984115,,311433,15.57,10.11,5.46,2842
PHL,2021/07/26,17202421,11113107,6089314,136286,300880,15.7,10.14,5.56,2746
PHL,2021/07/27,17515376,11204316,6311060,312955,308424,15.98,10.22,5.76,2815
PHL,2021/07/28,,,,,403013,,,,3678
PHL,2021/07/29,19359927,11524212,7835715,,476930,17.67,10.52,7.15,4352
PHL,2021/07/30,,,,,472795,,,,4315
PHL,2021/07/31,,,,,480791,,,,4388
PHL,2021/08/01,,,,,488786,,,,4460
PHL,2021/08/02,20863544,11747581,9115963,,523018,19.04,10.72,8.32,4773
PHL,2021/08/03,22488705,12206553,10282152,1625161,710476,20.52,11.14,9.38,6484
PHL,2021/08/04,,,,,629471,,,,5744
PHL,2021/08/05,23199187,12493997,10705190,,548466,21.17,11.4,9.77,5005
PCN,2021/06/15,47,47,,,,100,100,,
PCN,2021/06/16,,,,,0,,,,0
PCN,2021/06/17,,,,,0,,,,0
PCN,2021/06/18,,,,,0,,,,0
PCN,2021/06/19,,,,,0,,,,0
PCN,2021/06/20,,,,,0,,,,0
PCN,2021/06/21,47,47,,,0,100,100,,0
PCN,2021/06/22,,,,,0,,,,0
PCN,2021/06/23,,,,,0,,,,0
PCN,2021/06/24,,,,,0,,,,0
PCN,2021/06/25,,,,,0,,,,0
PCN,2021/06/26,,,,,1,,,,21277
PCN,2021/06/27,,,,,1,,,,21277
PCN,2021/06/28,,,,,1,,,,21277
PCN,2021/06/29,,,,,1,,,,21277
PCN,2021/06/30,,,,,1,,,,21277
PCN,2021/07/01,,,,,1,,,,21277
PCN,2021/07/02,,,,,1,,,,21277
PCN,2021/07/03,,,,,1,,,,21277
PCN,2021/07/04,,,,,1,,,,21277
PCN,2021/07/05,,,,,1,,,,21277
PCN,2021/07/06,,,,,1,,,,21277
PCN,2021/07/07,,,,,1,,,,21277
PCN,2021/07/08,,,,,1,,,,21277
PCN,2021/07/09,,,,,1,,,,21277
PCN,2021/07/10,,,,,1,,,,21277
PCN,2021/07/11,,,,,1,,,,21277
PCN,2021/07/12,,,,,1,,,,21277
PCN,2021/07/13,,,,,1,,,,21277
PCN,2021/07/14,,,,,1,,,,21277
PCN,2021/07/15,,,,,1,,,,21277
PCN,2021/07/16,,,,,1,,,,21277
PCN,2021/07/17,,,,,1,,,,21277
PCN,2021/07/18,,,,,1,,,,21277
PCN,2021/07/19,,,,,1,,,,21277
PCN,2021/07/20,,,,,1,,,,21277
PCN,2021/07/21,,,,,1,,,,21277
PCN,2021/07/22,,,,,1,,,,21277
PCN,2021/07/23,,,,,1,,,,21277
PCN,2021/07/24,,,,,1,,,,21277
PCN,2021/07/25,,,,,1,,,,21277
PCN,2021/07/26,,,,,1,,,,21277
PCN,2021/07/27,77,47,30,,1,163.83,100,63.83,21277
PCN,2021/07/28,,,,,1,,,,21277
PCN,2021/07/29,,,,,1,,,,21277
PCN,2021/07/30,,,,,1,,,,21277
PCN,2021/07/31,,,,,1,,,,21277
PCN,2021/08/01,,,,,1,,,,21277
PCN,2021/08/02,83,47,36,,1,176.6,100,76.6,21277
POL,2020/12/28,2000,2000,,,,0.01,0.01,,
POL,2020/12/29,6300,6300,,4300,4300,0.02,0.02,,114
POL,2020/12/30,36300,36300,,30000,17150,0.1,0.1,,453
POL,2020/12/31,47600,47600,,11300,15200,0.13,0.13,,402
POL,2021/01/01,,,,,11749,,,,310
POL,2021/01/02,50391,50391,,,9678,0.13,0.13,,256
POL,2021/01/03,50833,50833,,442,8139,0.13,0.13,,215
POL,2021/01/04,92220,92220,,41387,12889,0.24,0.24,,341
POL,2021/01/05,140226,140226,,48006,19132,0.37,0.37,,506
POL,2021/01/06,160359,160359,,20133,17723,0.42,0.42,,468
POL,2021/01/07,188956,188956,,28597,20194,0.5,0.5,,534
POL,2021/01/08,198787,198787,,9831,21399,0.53,0.53,,565
POL,2021/01/09,200022,200022,,1235,21376,0.53,0.53,,565
POL,2021/01/10,203053,203053,,3031,21746,0.54,0.54,,575
POL,2021/01/11,257834,257834,,54781,23659,0.68,0.68,,625
POL,2021/01/12,309620,309620,,51786,24199,0.82,0.82,,639
POL,2021/01/13,369212,369212,,59592,29836,0.98,0.98,,788
POL,2021/01/14,410480,410480,,41268,31646,1.08,1.08,,836
POL,2021/01/15,436963,436963,,26483,34025,1.15,1.15,,899
POL,2021/01/16,457303,457303,,20340,36754,1.21,1.21,,971
POL,2021/01/17,469466,468795,671,12163,38059,1.24,1.24,0,1006
POL,2021/01/18,495164,491696,3468,25698,33904,1.31,1.3,0.01,896
POL,2021/01/19,541229,530055,11174,46065,33087,1.43,1.4,0.03,874
POL,2021/01/20,591785,566793,24992,50556,31796,1.56,1.5,0.07,840
POL,2021/01/21,644999,605313,39686,53214,33503,1.7,1.6,0.1,885
POL,2021/01/22,684277,638798,45479,39278,35331,1.81,1.69,0.12,934
POL,2021/01/23,701164,654184,46980,16887,34837,1.85,1.73,0.12,920
POL,2021/01/24,707474,659753,47721,6310,34001,1.87,1.74,0.13,898
POL,2021/01/25,776987,701222,75765,69513,40260,2.05,1.85,0.2,1064
POL,2021/01/26,905457,782413,123044,128470,52033,2.39,2.07,0.33,1375
POL,2021/01/27,1008253,858474,149779,102796,59495,2.66,2.27,0.4,1572
POL,2021/01/28,1097036,917908,179128,88783,64577,2.9,2.43,0.47,1706
POL,2021/01/29,1141081,945600,195481,44045,65258,3.02,2.5,0.52,1724
POL,2021/01/30,1156931,958453,198478,15850,65110,3.06,2.53,0.52,1720
POL,2021/01/31,1176904,976367,200537,19973,67061,3.11,2.58,0.53,1772
POL,2021/02/01,1231716,998587,233129,54812,64961,3.25,2.64,0.62,1716
POL,2021/02/02,1342435,1053245,289190,110719,62425,3.55,2.78,0.76,1649
POL,2021/02/03,1461578,1117146,344432,119143,64761,3.86,2.95,0.91,1711
POL,2021/02/04,1566604,1171229,395375,105026,67081,4.14,3.09,1.04,1772
POL,2021/02/05,1617764,1193034,424730,51160,68098,4.27,3.15,1.12,1799
POL,2021/02/06,1641158,1200793,440365,23394,69175,4.34,3.17,1.16,1828
POL,2021/02/07,1656708,1206212,450496,15550,68543,4.38,3.19,1.19,1811
POL,2021/02/08,,,,,69071,,,,1825
POL,2021/02/09,1773715,1291569,482146,,61611,4.69,3.41,1.27,1628
POL,2021/02/10,,,,,60307,,,,1593
POL,2021/02/11,1993739,1413132,580607,,61019,5.27,3.73,1.53,1612
POL,2021/02/12,2071009,1446102,624907,77270,64749,5.47,3.82,1.65,1711
POL,2021/02/13,2107089,1466439,640650,36080,66562,5.57,3.87,1.69,1759
POL,2021/02/14,2122245,1476274,645971,15156,66505,5.61,3.9,1.71,1757
POL,2021/02/15,2159146,1500911,658235,36901,63419,5.7,3.97,1.74,1676
POL,2021/02/16,2230117,1538737,691380,70971,65200,5.89,4.07,1.83,1723
POL,2021/02/17,2384794,1610734,774060,154677,71581,6.3,4.26,2.05,1891
POL,2021/02/18,2556999,1691115,865884,172205,80466,6.76,4.47,2.29,2126
POL,2021/02/19,2660776,1743841,916935,103777,84252,7.03,4.61,2.42,2226
POL,2021/02/20,2697815,1772133,925682,37039,84389,7.13,4.68,2.45,2230
POL,2021/02/21,2715159,1785194,929965,17344,84702,7.17,4.72,2.46,2238
POL,2021/02/22,2759436,1824654,934782,44277,85756,7.29,4.82,2.47,2266
POL,2021/02/23,,,,,92135,,,,2434
POL,2021/02/24,2990683,1959165,1031518,,86556,7.9,5.18,2.73,2287
POL,2021/02/25,,,,,81893,,,,2164
POL,2021/02/26,3269812,2101754,1168058,,87005,8.64,5.55,3.09,2299
POL,2021/02/27,,,,,86467,,,,2285
POL,2021/02/28,3336354,2149607,1186747,,88742,8.82,5.68,3.14,2345
POL,2021/03/01,3383426,2190526,1192900,47072,89141,8.94,5.79,3.15,2355
POL,2021/03/02,,,,,89473,,,,2364
POL,2021/03/03,3619316,2338137,1281179,,89805,9.56,6.18,3.39,2373
POL,2021/03/04,3791577,2424929,1366648,172261,94476,10.02,6.41,3.61,2496
POL,2021/03/05,,,,,85933,,,,2271
POL,2021/03/06,3951104,2526389,1424715,,92574,10.44,6.68,3.76,2446
POL,2021/03/07,,,,,91652,,,,2422
POL,2021/03/08,4004734,2570094,1434640,,88758,10.58,6.79,3.79,2345
POL,2021/03/09,4086863,2641693,1445170,82129,83642,10.8,6.98,3.82,2210
POL,2021/03/10,,,,,88535,,,,2339
POL,2021/03/11,4391256,2835856,1555400,,85668,11.6,7.49,4.11,2264
POL,2021/03/12,4487273,2891753,1595520,96017,87990,11.86,7.64,4.22,2325
POL,2021/03/13,4517537,2914792,1602745,30264,80919,11.94,7.7,4.23,2138
POL,2021/03/14,4530783,2924629,1606154,13246,78981,11.97,7.73,4.24,2087
POL,2021/03/15,4557060,2946767,1610293,26277,78904,12.04,7.79,4.25,2085
POL,2021/03/16,4605929,2984642,1621287,48869,74152,12.17,7.89,4.28,1959
POL,2021/03/17,4738902,3074378,1664524,132973,71406,12.52,8.12,4.4,1887
POL,2021/03/18,4893320,3162971,1730349,154418,71723,12.93,8.36,4.57,1895
POL,2021/03/19,4983494,3213724,1769770,90174,70889,13.17,8.49,4.68,1873
POL,2021/03/20,5014167,3233998,1780169,30673,70947,13.25,8.55,4.7,1875
POL,2021/03/21,5026182,3242462,1783720,12015,70771,13.28,8.57,4.71,1870
POL,2021/03/22,5077928,3289482,1788446,51746,74410,13.42,8.69,4.73,1966
POL,2021/03/23,5193835,3385827,1808008,115907,83987,13.72,8.95,4.78,2219
POL,2021/03/24,5381726,3524209,1857517,187891,91832,14.22,9.31,4.91,2426
POL,2021/03/25,,,,,96474,,,,2549
POL,2021/03/26,5755551,3785646,1969905,,110294,15.21,10,5.2,2914
POL,2021/03/27,,,,,114986,,,,3038
POL,2021/03/28,5882581,3889970,1992611,,122343,15.54,10.28,5.26,3233
POL,2021/03/29,,,,,129182,,,,3413
POL,2021/03/30,6081824,4062784,2019040,,126856,16.07,10.73,5.33,3352
POL,2021/03/31,6270976,4231313,2039663,189152,127036,16.57,11.18,5.39,3357
POL,2021/04/01,6462769,4404565,2058204,191793,127733,17.08,11.64,5.44,3375
POL,2021/04/02,6614819,4544816,2070003,152050,122753,17.48,12.01,5.47,3243
POL,2021/04/03,,,,,116828,,,,3087
POL,2021/04/04,6658909,4585575,2073334,,110904,17.59,12.12,5.48,2930
POL,2021/04/05,6665384,4591351,2074033,6475,97597,17.61,12.13,5.48,2579
POL,2021/04/06,,,,,107242,,,,2834
POL,2021/04/07,6999652,4909594,2090058,,104097,18.49,12.97,5.52,2750
POL,2021/04/08,7263426,5167241,2096185,263774,114380,19.19,13.65,5.54,3022
POL,2021/04/09,,,,,119218,,,,3150
POL,2021/04/10,7635264,5529714,2105550,,142629,20.17,14.61,5.56,3769
POL,2021/04/11,7687617,5581068,2106549,52353,146958,20.31,14.75,5.57,3883
POL,2021/04/12,7784384,5670769,2113615,96767,159857,20.57,14.98,5.58,4224
POL,2021/04/13,7970164,5832860,2137304,185780,162521,21.06,15.41,5.65,4294
POL,2021/04/14,,,,,175405,,,,4635
POL,2021/04/15,8484815,6236689,2248126,,174484,22.42,16.48,5.94,4610
POL,2021/04/16,,,,,166557,,,,4401
POL,2021/04/17,,,,,158630,,,,4191
POL,2021/04/18,,,,,169784,,,,4486
POL,2021/04/19,9006539,6699255,2307284,,174594,23.8,17.7,6.1,4613
POL,2021/04/20,9210419,6868703,2341716,203880,177179,24.34,18.15,6.19,4682
POL,2021/04/21,9495317,7079324,2415993,284898,181118,25.09,18.71,6.38,4786
POL,2021/04/22,9806966,7311128,2495838,311649,188879,25.91,19.32,6.59,4991
POL,2021/04/23,10069710,7526598,2543112,262744,207781,26.61,19.89,6.72,5490
POL,2021/04/24,,,,,208737,,,,5515
POL,2021/04/25,10343967,7765723,2578244,,209694,27.33,20.52,6.81,5541
POL,2021/04/26,,,,,219361,,,,5796
POL,2021/04/27,10740169,8072900,2746824,,218536,28.38,21.33,7.26,5774
POL,2021/04/28,11081369,8229040,2852329,341200,226579,29.28,21.74,7.54,5987
POL,2021/04/29,11470800,8597875,2872925,389431,237691,30.31,22.72,7.59,6280
POL,2021/04/30,,,,,229174,,,,6055
POL,2021/05/01,11877060,8917338,2959722,,238603,31.38,23.56,7.82,6304
POL,2021/05/02,,,,,227494,,,,6011
POL,2021/05/03,11995786,9018412,2977374,,207674,31.7,23.83,7.87,5487
POL,2021/05/04,,,,,223591,,,,5908
POL,2021/05/05,12614827,9454765,3308889,,219065,33.33,24.98,8.74,5788
POL,2021/05/06,13034348,9735602,3451651,419521,223364,34.44,25.72,9.12,5902
POL,2021/05/07,13409463,9987919,3579910,375115,247933,35.43,26.39,9.46,6551
POL,2021/05/08,13670541,10185393,3650119,261078,256212,36.12,26.91,9.64,6770
POL,2021/05/09,13764238,10260941,3671671,93697,261116,36.37,27.11,9.7,6899
POL,2021/05/10,13957627,10400987,3728697,193389,280263,36.88,27.48,9.85,7405
POL,2021/05/11,14274291,10609955,3839390,316664,281284,37.72,28.03,10.14,7432
POL,2021/05/12,,,,,299243,,,,7907
POL,2021/05/13,15144771,11112068,4241956,,301489,40.02,29.36,11.21,7966
POL,2021/05/14,15509013,11329356,4415044,364242,299936,40.98,29.93,11.67,7925
POL,2021/05/15,15776030,11490114,4535597,267017,300784,41.68,30.36,11.98,7947
POL,2021/05/16,15879467,11556822,4577701,103437,302176,41.96,30.54,12.1,7984
POL,2021/05/17,16043547,11664606,4642010,164080,297989,42.39,30.82,12.27,7874
POL,2021/05/18,16372436,11868779,4794334,328889,299735,43.26,31.36,12.67,7920
POL,2021/05/19,,,,,300591,,,,7942
POL,2021/05/20,17254902,12369238,5222430,,301447,45.59,32.68,13.8,7965
POL,2021/05/21,17620338,12577946,5410599,365436,301618,46.56,33.23,14.3,7969
POL,2021/05/22,17866586,12710402,5553678,246248,298651,47.21,33.58,14.67,7891
POL,2021/05/23,17941112,12748812,5597165,74526,294521,47.4,33.69,14.79,7782
POL,2021/05/24,18085811,12814730,5689744,144699,291752,47.79,33.86,15.03,7709
POL,2021/05/25,18389807,12960092,5855700,303996,288196,48.59,34.24,15.47,7615
POL,2021/05/26,18785240,13145222,6071067,395433,281653,49.64,34.73,16.04,7442
POL,2021/05/27,19175171,13302965,6308403,389931,274324,50.67,35.15,16.67,7248
POL,2021/05/28,19525032,13451439,6562897,349861,272099,51.59,35.54,17.34,7190
POL,2021/05/29,19807955,13580235,6786561,282923,277338,52.34,35.88,17.93,7328
POL,2021/05/30,19909052,13633827,6868820,101097,281134,52.6,36.02,18.15,7428
POL,2021/05/31,20084619,13707350,7019149,175567,285544,53.07,36.22,18.55,7545
POL,2021/06/01,20536042,13896798,7300303,451423,306605,54.26,36.72,19.29,8101
POL,2021/06/02,21174546,14145161,7700322,638504,341329,55.95,37.37,20.35,9019
POL,2021/06/03,21326996,14224874,7777048,152450,307404,56.35,37.59,20.55,8122
POL,2021/06/04,21753938,14400079,8039881,426942,318415,57.48,38.05,21.24,8413
POL,2021/06/05,22025871,14551620,8169746,271933,316845,58.2,38.45,21.59,8372
POL,2021/06/06,22134362,14613790,8223526,108491,317901,58.48,38.61,21.73,8400
POL,2021/06/07,22340624,14690217,8368827,206262,322286,59.03,38.82,22.11,8516
POL,2021/06/08,22737088,14845783,8621029,396464,314435,60.08,39.23,22.78,8308
POL,2021/06/09,23240142,15048382,8930085,503054,295085,61.41,39.76,23.6,7797
POL,2021/06/10,23628450,15168747,9204705,388308,328779,62.43,40.08,24.32,8687
POL,2021/06/11,24045826,15324134,9479766,417376,327413,63.53,40.49,25.05,8651
POL,2021/06/12,24360781,15457211,9675538,314955,333559,64.37,40.84,25.57,8813
POL,2021/06/13,24470301,15503070,9747952,109520,333706,64.66,40.96,25.76,8817
POL,2021/06/14,24687629,15549895,9929923,217328,335286,65.23,41.09,26.24,8859
POL,2021/06/15,,,,,335460,,,,8864
POL,2021/06/16,25482985,15810905,10485703,,320406,67.33,41.78,27.71,8466
POL,2021/06/17,25884468,15940640,10765849,401483,322288,68.39,42.12,28.45,8516
POL,2021/06/18,26206854,16045779,10993055,322386,308718,69.24,42.4,29.05,8157
POL,2021/06/19,26422469,16127860,11136832,215615,294527,69.81,42.61,29.43,7782
POL,2021/06/20,26494562,16152134,11190284,72093,289180,70.01,42.68,29.57,7641
POL,2021/06/21,26665528,16184242,11337728,170966,282557,70.46,42.76,29.96,7466
POL,2021/06/22,27078372,16302839,11643337,412844,284724,71.55,43.08,30.76,7523
POL,2021/06/23,27467853,16409509,11934134,389481,283553,72.58,43.36,31.53,7492
POL,2021/06/24,27621910,16447968,12052910,154057,248206,72.98,43.46,31.85,6558
POL,2021/06/25,,,,,254494,,,,6724
POL,2021/06/26,28354710,16649656,12612947,,276034,74.92,43.99,33.33,7293
POL,2021/06/27,28447379,16681699,12682542,92669,278974,75.16,44.08,33.51,7371
POL,2021/06/28,28601320,16716871,12810211,153941,276542,75.57,44.17,33.85,7307
POL,2021/06/29,28888753,16788252,13034402,287433,258626,76.33,44.36,34.44,6834
POL,2021/06/30,29242214,16890799,13293459,353461,253480,77.27,44.63,35.12,6698
POL,2021/07/01,29544033,16971186,13524896,301819,274589,78.06,44.84,35.74,7255
POL,2021/07/02,29791445,17041184,13716258,247412,257591,78.72,45.03,36.24,6806
POL,2021/07/03,29965841,17094868,13854142,174396,230162,79.18,45.17,36.61,6081
POL,2021/07/04,30024149,17114524,13902713,58308,225253,79.33,45.22,36.73,5952
POL,2021/07/05,30148610,17149431,14004587,124461,221041,79.66,45.31,37,5840
POL,2021/07/06,30397872,17194359,14218165,249262,215588,80.32,45.43,37.57,5696
POL,2021/07/07,30739367,17254158,14511120,341495,213879,81.22,45.59,38.34,5651
POL,2021/07/08,31004510,17315918,14727053,265143,208640,81.92,45.75,38.91,5513
POL,2021/07/09,31258249,17374533,14938143,253739,209543,82.59,45.91,39.47,5537
POL,2021/07/10,,,,,204432,,,,5402
POL,2021/07/11,31535478,17430956,15181701,,215904,83.32,46.06,40.11,5705
POL,2021/07/12,31653505,17464202,15277111,118027,214985,83.64,46.14,40.37,5680
POL,2021/07/13,31863546,17507308,15453502,210041,209382,84.19,46.26,40.83,5532
POL,2021/07/14,32158852,17569346,15700212,295306,202784,84.97,46.42,41.48,5358
POL,2021/07/15,32413199,17635269,15907199,254347,201241,85.64,46.6,42.03,5317
POL,2021/07/16,,,,,191793,,,,5068
POL,2021/07/17,32788403,17742406,16211976,,198791,86.63,46.88,42.84,5253
POL,2021/07/18,,,,,188633,,,,4984
POL,2021/07/19,32923412,17797365,16316648,,181415,86.99,47.02,43.11,4793
POL,2021/07/20,33083693,17843723,16443569,160281,174307,87.42,47.15,43.45,4606
POL,2021/07/21,33280946,17894628,16603052,197253,160299,87.94,47.28,43.87,4235
POL,2021/07/22,33482067,17956225,16759941,201121,152695,88.47,47.44,44.28,4035
POL,2021/07/23,33641540,18012081,16881997,159473,148677,88.89,47.59,44.61,3928
POL,2021/07/24,,,,,131063,,,,3463
POL,2021/07/25,33770147,18064022,16986230,,130606,89.23,47.73,44.88,3451
POL,2021/07/26,33843941,18095178,17040924,73794,131504,89.42,47.81,45.03,3475
POL,2021/07/27,33945590,18133454,17116255,101649,123128,89.69,47.91,45.23,3253
POL,2021/07/28,34096548,18192439,17225194,150958,116515,90.09,48.07,45.51,3079
POL,2021/07/29,34221338,18239525,17316491,124790,105610,90.42,48.19,45.75,2790
POL,2021/07/30,34334259,18285323,17398999,112921,98960,90.72,48.31,45.97,2615
POL,2021/07/31,34429956,18332060,17470071,95697,103445,90.97,48.44,46.16,2733
POL,2021/08/01,34463736,18357076,17498174,33780,99084,91.06,48.5,46.23,2618
POL,2021/08/02,34521740,18387784,17538257,58004,96828,91.21,48.59,46.34,2558
POL,2021/08/03,34597705,18423513,17590257,75965,93159,91.42,48.68,46.48,2461
POL,2021/08/04,34702058,18469353,17663125,104353,86501,91.69,48.8,46.67,2286
POL,2021/08/05,34806538,18515393,17735484,104480,83600,91.97,48.92,46.86,2209
POL,2021/08/06,,,,,80342,,,,2123
POL,2021/08/07,34986764,18605722,17863405,,79544,92.44,49.16,47.2,2102
PRT,2020/12/27,4963,4963,,,,0.05,0.05,,
PRT,2020/12/28,7754,7754,,2791,2791,0.08,0.08,,274
PRT,2020/12/29,20368,20368,,12614,7702,0.2,0.2,,755
PRT,2020/12/30,30543,30543,,10175,8527,0.3,0.3,,836
PRT,2020/12/31,32749,32749,,2206,6946,0.32,0.32,,681
PRT,2021/01/01,32749,32749,,0,5557,0.32,0.32,,545
PRT,2021/01/02,32750,32750,,1,4631,0.32,0.32,,454
PRT,2021/01/03,32750,32750,,0,3970,0.32,0.32,,389
PRT,2021/01/04,33670,33670,,920,3702,0.33,0.33,,363
PRT,2021/01/05,46433,46433,,12763,3724,0.46,0.46,,365
PRT,2021/01/06,61454,61454,,15021,4416,0.6,0.6,,433
PRT,2021/01/07,71751,71751,,10297,5572,0.7,0.7,,546
PRT,2021/01/08,74254,74254,,2503,5929,0.73,0.73,,581
PRT,2021/01/09,74352,74352,,98,5943,0.73,0.73,,583
PRT,2021/01/10,74392,74392,,40,5949,0.73,0.73,,583
PRT,2021/01/11,83951,83901,56,9559,7183,0.82,0.82,0,704
PRT,2021/01/12,94833,94783,56,10882,6914,0.93,0.93,0,678
PRT,2021/01/13,108632,108582,56,13799,6740,1.07,1.06,0,661
PRT,2021/01/14,119782,119732,56,11150,6862,1.17,1.17,0,673
PRT,2021/01/15,127268,127218,56,7486,7573,1.25,1.25,0,743
PRT,2021/01/16,128803,128753,56,1535,7779,1.26,1.26,0,763
PRT,2021/01/17,129971,128760,1217,1168,7940,1.27,1.26,0.01,779
PRT,2021/01/18,134634,133414,1225,4663,7240,1.32,1.31,0.01,710
PRT,2021/01/19,158364,149526,8843,23730,9076,1.55,1.47,0.09,890
PRT,2021/01/20,187297,169284,18018,28933,11238,1.84,1.66,0.18,1102
PRT,2021/01/21,220401,197414,22992,33104,14374,2.16,1.94,0.23,1410
PRT,2021/01/22,246660,221269,25396,26259,17056,2.42,2.17,0.25,1673
PRT,2021/01/23,261454,232023,29436,14794,18950,2.56,2.28,0.29,1858
PRT,2021/01/24,265629,235681,29953,4175,19380,2.61,2.31,0.29,1901
PRT,2021/01/25,,,,,19271,,,,1890
PRT,2021/01/26,273429,,,,16438,2.68,,,1612
PRT,2021/01/27,288343,,,14914,14435,2.83,,,1416
PRT,2021/01/28,305934,,,17591,12219,3,,,1198
PRT,2021/01/29,325667,,,19733,11287,3.19,,,1107
PRT,2021/01/30,340163,275307,64861,14496,11244,3.34,2.7,0.64,1103
PRT,2021/01/31,346701,278921,67785,6538,11582,3.4,2.74,0.66,1136
PRT,2021/02/01,376179,296646,79461,29478,15236,3.69,2.91,0.78,1494
PRT,2021/02/02,379732,298256,81404,3553,15186,3.72,2.93,0.8,1489
PRT,2021/02/03,388558,301925,86561,8826,14316,3.81,2.96,0.85,1404
PRT,2021/02/04,401824,306068,95684,13266,13699,3.94,3,0.94,1343
PRT,2021/02/05,416991,311294,105625,15167,13046,4.09,3.05,1.04,1279
PRT,2021/02/06,431701,317134,114495,14710,13077,4.23,3.11,1.12,1282
PRT,2021/02/07,433517,318210,115235,1816,12402,4.25,3.12,1.13,1216
PRT,2021/02/08,437383,320391,116923,3866,8743,4.29,3.14,1.15,857
PRT,2021/02/09,441202,322768,118365,3819,8781,4.33,3.17,1.16,861
PRT,2021/02/10,456295,327357,128869,15093,9677,4.47,3.21,1.26,949
PRT,2021/02/11,477232,331775,145388,20937,10773,4.68,3.25,1.43,1057
PRT,2021/02/12,509331,339348,169914,32099,13191,5,3.33,1.67,1294
PRT,2021/02/13,546383,349310,197004,37052,16383,5.36,3.43,1.93,1607
PRT,2021/02/14,564361,357452,206840,17978,18692,5.53,3.51,2.03,1833
PRT,2021/02/15,577299,361133,216087,12938,19988,5.66,3.54,2.12,1960
PRT,2021/02/16,588064,366312,221673,10765,20980,5.77,3.59,2.17,2058
PRT,2021/02/17,604609,376825,227705,16545,21188,5.93,3.7,2.23,2078
PRT,2021/02/18,626980,391243,235658,22371,21393,6.15,3.84,2.31,2098
PRT,2021/02/19,666914,418473,248362,39934,22512,6.54,4.1,2.44,2208
PRT,2021/02/20,704689,443294,261316,37775,22615,6.91,4.35,2.56,2218
PRT,2021/02/21,723731,458832,264820,19042,22767,7.1,4.5,2.6,2233
PRT,2021/02/22,730698,464442,266164,6967,21914,7.17,4.55,2.61,2149
PRT,2021/02/23,744738,476758,267888,14040,22382,7.3,4.68,2.63,2195
PRT,2021/02/24,771158,500957,270109,26420,23793,7.56,4.91,2.65,2333
PRT,2021/02/25,802758,529068,273598,31600,25111,7.87,5.19,2.68,2463
PRT,2021/02/26,847446,570664,276690,44688,25790,8.31,5.6,2.71,2529
PRT,2021/02/27,888328,606090,282146,40882,26234,8.71,5.94,2.77,2573
PRT,2021/02/28,912363,628840,283431,24035,26947,8.95,6.17,2.78,2643
PRT,2021/03/01,928051,641204,286739,15688,28193,9.1,6.29,2.81,2765
PRT,2021/03/02,944209,656012,288089,16158,28496,9.26,6.43,2.83,2795
PRT,2021/03/03,959931,670069,289754,15722,26968,9.41,6.57,2.84,2645
PRT,2021/03/04,988233,693338,294787,28302,26496,9.69,6.8,2.89,2598
PRT,2021/03/05,1031283,730579,300596,43050,26262,10.11,7.16,2.95,2576
PRT,2021/03/06,1071132,761821,309203,39849,26115,10.5,7.47,3.03,2561
PRT,2021/03/07,1088289,774825,313356,17157,25132,10.67,7.6,3.07,2465
