iso_code,date,vaccine_id,total_vaccinations
DEU,19/05/2021,2,31415226
DEU,20/05/2021,9,100948
DEU,20/05/2021,5,3245037
DEU,20/05/2021,1,8310841
DEU,20/05/2021,2,32098905
DEU,21/05/2021,9,112829
DEU,21/05/2021,5,3330735
DEU,21/05/2021,1,8468223
DEU,21/05/2021,2,32695101
DEU,22/05/2021,9,127106
DEU,22/05/2021,5,3400240
DEU,22/05/2021,1,8552115
DEU,22/05/2021,2,33001302
DEU,23/05/2021,9,135970
DEU,23/05/2021,5,3459628
DEU,23/05/2021,1,8576020
DEU,23/05/2021,2,33194219
DEU,24/05/2021,9,144011
DEU,24/05/2021,5,3521176
DEU,24/05/2021,1,8596686
DEU,24/05/2021,2,33429940
DEU,25/05/2021,9,169123
DEU,25/05/2021,5,3600857
DEU,25/05/2021,1,8700737
DEU,25/05/2021,2,33876584
DEU,26/05/2021,9,247398
DEU,26/05/2021,5,3683268
DEU,26/05/2021,1,8834843
DEU,26/05/2021,2,34761604
DEU,27/05/2021,9,328521
DEU,27/05/2021,5,3772203
DEU,27/05/2021,1,8966470
DEU,27/05/2021,2,35500720
DEU,28/05/2021,9,412278
DEU,28/05/2021,5,3858375
DEU,28/05/2021,1,9096976
DEU,28/05/2021,2,36103830
DEU,29/05/2021,9,440066
DEU,29/05/2021,5,3920974
DEU,29/05/2021,1,9154937
DEU,29/05/2021,2,36365653
DEU,30/05/2021,9,451095
DEU,30/05/2021,5,3967987
DEU,30/05/2021,1,9183288
DEU,30/05/2021,2,36562784
DEU,31/05/2021,9,493565
DEU,31/05/2021,5,4035418
DEU,31/05/2021,1,9252891
DEU,31/05/2021,2,36929921
DEU,1/06/2021,9,578064
DEU,1/06/2021,5,4115214
DEU,1/06/2021,1,9343394
DEU,1/06/2021,2,37663302
DEU,2/06/2021,9,681763
DEU,2/06/2021,5,4187788
DEU,2/06/2021,1,9425613
DEU,2/06/2021,2,38652216
DEU,3/06/2021,9,734965
DEU,3/06/2021,5,4252101
DEU,3/06/2021,1,9475832
DEU,3/06/2021,2,39127148
DEU,4/06/2021,9,812182
DEU,4/06/2021,5,4323340
DEU,4/06/2021,1,9552696
DEU,4/06/2021,2,39712334
DEU,5/06/2021,9,842796
DEU,5/06/2021,5,4390302
DEU,5/06/2021,1,9596866
DEU,5/06/2021,2,39983446
DEU,6/06/2021,9,861036
DEU,6/06/2021,5,4431295
DEU,6/06/2021,1,9624105
DEU,6/06/2021,2,40189174
DEU,7/06/2021,9,915515
DEU,7/06/2021,5,4516366
DEU,7/06/2021,1,9696606
DEU,7/06/2021,2,40590699
DEU,8/06/2021,9,983754
DEU,8/06/2021,5,4591744
DEU,8/06/2021,1,9759548
DEU,8/06/2021,2,41435581
DEU,9/06/2021,9,1079531
DEU,9/06/2021,5,4678978
DEU,9/06/2021,1,9823546
DEU,9/06/2021,2,42608636
DEU,10/06/2021,9,1167975
DEU,10/06/2021,5,4768787
DEU,10/06/2021,1,9879318
DEU,10/06/2021,2,43563235
DEU,11/06/2021,9,1264751
DEU,11/06/2021,5,4857808
DEU,11/06/2021,1,9948316
DEU,11/06/2021,2,44368478
DEU,12/06/2021,9,1299993
DEU,12/06/2021,5,4929676
DEU,12/06/2021,1,9991670
DEU,12/06/2021,2,44652987
DEU,13/06/2021,9,1313781
DEU,13/06/2021,5,4993189
DEU,13/06/2021,1,10017469
DEU,13/06/2021,2,44832874
DEU,14/06/2021,9,1369013
DEU,14/06/2021,5,5094395
DEU,14/06/2021,1,10084860
DEU,14/06/2021,2,45262512
DEU,15/06/2021,9,1428096
DEU,15/06/2021,5,5198956
DEU,15/06/2021,1,10169421
DEU,15/06/2021,2,46058661
DEU,16/06/2021,9,1504381
DEU,16/06/2021,5,5305175
DEU,16/06/2021,1,10265996
DEU,16/06/2021,2,47157943
DEU,17/06/2021,9,1572639
DEU,17/06/2021,5,5408358
DEU,17/06/2021,1,10358184
DEU,17/06/2021,2,48038542
DEU,18/06/2021,9,1641467
DEU,18/06/2021,5,5502480
DEU,18/06/2021,1,10454452
DEU,18/06/2021,2,48768099
DEU,19/06/2021,9,1662609
DEU,19/06/2021,5,5584554
DEU,19/06/2021,1,10505302
DEU,19/06/2021,2,49040878
DEU,20/06/2021,9,1675421
DEU,20/06/2021,5,5656154
DEU,20/06/2021,1,10537142
DEU,20/06/2021,2,49219654
DEU,21/06/2021,9,1711760
DEU,21/06/2021,5,5753574
DEU,21/06/2021,1,10622569
DEU,21/06/2021,2,49628835
DEU,22/06/2021,9,1745810
DEU,22/06/2021,5,5849387
DEU,22/06/2021,1,10725107
DEU,22/06/2021,2,50468969
DEU,23/06/2021,9,1780184
DEU,23/06/2021,5,5945006
DEU,23/06/2021,1,10840591
DEU,23/06/2021,2,51553282
DEU,24/06/2021,9,1820372
DEU,24/06/2021,5,6032155
DEU,24/06/2021,1,10951294
DEU,24/06/2021,2,52346659
DEU,25/06/2021,9,1860387
DEU,25/06/2021,5,6108532
DEU,25/06/2021,1,11061174
DEU,25/06/2021,2,53036587
DEU,26/06/2021,9,1873598
DEU,26/06/2021,5,6177545
DEU,26/06/2021,1,11133644
DEU,26/06/2021,2,53290594
DEU,27/06/2021,9,1877719
DEU,27/06/2021,5,6235624
DEU,27/06/2021,1,11190403
DEU,27/06/2021,2,53463298
DEU,28/06/2021,9,1902069
DEU,28/06/2021,5,6325337
DEU,28/06/2021,1,11304147
DEU,28/06/2021,2,53861944
DEU,29/06/2021,9,1924447
DEU,29/06/2021,5,6417887
DEU,29/06/2021,1,11436829
DEU,29/06/2021,2,54543573
DEU,30/06/2021,9,1947059
DEU,30/06/2021,5,6511630
DEU,30/06/2021,1,11573399
DEU,30/06/2021,2,55308553
DEU,1/07/2021,9,1969554
DEU,1/07/2021,5,6594776
DEU,1/07/2021,1,11706178
DEU,1/07/2021,2,56049326
DEU,2/07/2021,9,1991166
DEU,2/07/2021,5,6689122
DEU,2/07/2021,1,11785311
DEU,2/07/2021,2,56696975
DEU,3/07/2021,9,2006373
DEU,3/07/2021,5,6768401
DEU,3/07/2021,1,11812444
DEU,3/07/2021,2,56951884
DEU,4/07/2021,9,2015286
DEU,4/07/2021,5,6836540
DEU,4/07/2021,1,11826967
DEU,4/07/2021,2,57133297
DEU,5/07/2021,9,2030138
DEU,5/07/2021,5,6930839
DEU,5/07/2021,1,11866510
DEU,5/07/2021,2,57518763
DEU,6/07/2021,9,2045797
DEU,6/07/2021,5,7029666
DEU,6/07/2021,1,11911744
DEU,6/07/2021,2,58133596
DEU,7/07/2021,9,2064764
DEU,7/07/2021,5,7125014
DEU,7/07/2021,1,11963042
DEU,7/07/2021,2,58959862
DEU,8/07/2021,9,2084157
DEU,8/07/2021,5,7225845
DEU,8/07/2021,1,12005671
DEU,8/07/2021,2,59640339
DEU,9/07/2021,9,2104720
DEU,9/07/2021,5,7324351
DEU,9/07/2021,1,12048870
DEU,9/07/2021,2,60232517
DEU,10/07/2021,9,2114465
DEU,10/07/2021,5,7408513
DEU,10/07/2021,1,12069972
DEU,10/07/2021,2,60460346
DEU,11/07/2021,9,2122758
DEU,11/07/2021,5,7472016
DEU,11/07/2021,1,12080258
DEU,11/07/2021,2,60606008
DEU,12/07/2021,9,2136832
DEU,12/07/2021,5,7550902
DEU,12/07/2021,1,12104285
DEU,12/07/2021,2,60953810
DEU,13/07/2021,9,2156748
DEU,13/07/2021,5,7628504
DEU,13/07/2021,1,12138898
DEU,13/07/2021,2,61579053
DEU,14/07/2021,9,2179597
DEU,14/07/2021,5,7700266
DEU,14/07/2021,1,12186021
DEU,14/07/2021,2,62408177
DEU,15/07/2021,9,2202138
DEU,15/07/2021,5,7771092
DEU,15/07/2021,1,12224578
DEU,15/07/2021,2,63039871
DEU,16/07/2021,9,2224313
DEU,16/07/2021,5,7835272
DEU,16/07/2021,1,12256538
DEU,16/07/2021,2,63577320
DEU,17/07/2021,9,2242769
DEU,17/07/2021,5,7898404
DEU,17/07/2021,1,12272187
DEU,17/07/2021,2,63750863
DEU,18/07/2021,9,2253964
DEU,18/07/2021,5,7939964
DEU,18/07/2021,1,12283638
DEU,18/07/2021,2,63886095
DEU,19/07/2021,9,2268179
DEU,19/07/2021,5,7990425
DEU,19/07/2021,1,12303419
DEU,19/07/2021,2,64179786
DEU,20/07/2021,9,2282458
DEU,20/07/2021,5,8038751
DEU,20/07/2021,1,12325345
DEU,20/07/2021,2,64695658
DEU,21/07/2021,9,2296291
DEU,21/07/2021,5,8084694
DEU,21/07/2021,1,12348080
DEU,21/07/2021,2,65358704
DEU,22/07/2021,9,2309832
DEU,22/07/2021,5,8128019
DEU,22/07/2021,1,12366923
DEU,22/07/2021,2,65894082
DEU,23/07/2021,9,2327885
DEU,23/07/2021,5,8170269
DEU,23/07/2021,1,12385475
DEU,23/07/2021,2,66377055
DEU,24/07/2021,9,2339729
DEU,24/07/2021,5,8207732
DEU,24/07/2021,1,12393217
DEU,24/07/2021,2,66529420
DEU,25/07/2021,9,2345478
DEU,25/07/2021,5,8239173
DEU,25/07/2021,1,12396493
DEU,25/07/2021,2,66613031
DEU,26/07/2021,9,2356447
DEU,26/07/2021,5,8278936
DEU,26/07/2021,1,12408778
DEU,26/07/2021,2,66882322
DEU,27/07/2021,9,2369091
DEU,27/07/2021,5,8321071
DEU,27/07/2021,1,12428631
DEU,27/07/2021,2,67349441
DEU,28/07/2021,9,2382489
DEU,28/07/2021,5,8367782
DEU,28/07/2021,1,12451946
DEU,28/07/2021,2,67943594
DEU,29/07/2021,9,2397008
DEU,29/07/2021,5,8411202
DEU,29/07/2021,1,12471724
DEU,29/07/2021,2,68432961
DEU,30/07/2021,9,2412810
DEU,30/07/2021,5,8456389
DEU,30/07/2021,1,12488877
DEU,30/07/2021,2,68842044
DEU,31/07/2021,9,2425122
DEU,31/07/2021,5,8492178
DEU,31/07/2021,1,12494893
DEU,31/07/2021,2,68981085
DEU,1/08/2021,9,2430961
DEU,1/08/2021,5,8517217
DEU,1/08/2021,1,12497208
DEU,1/08/2021,2,69063919
DEU,2/08/2021,9,2441913
DEU,2/08/2021,5,8550465
DEU,2/08/2021,1,12506330
DEU,2/08/2021,2,69297607
DEU,3/08/2021,9,2454511
DEU,3/08/2021,5,8588336
DEU,3/08/2021,1,12518264
DEU,3/08/2021,2,69685608
DEU,4/08/2021,9,2466617
DEU,4/08/2021,5,8623570
DEU,4/08/2021,1,12529513
DEU,4/08/2021,2,70183419
DEU,5/08/2021,9,2479618
DEU,5/08/2021,5,8661200
DEU,5/08/2021,1,12537419
DEU,5/08/2021,2,70619170
DEU,6/08/2021,9,2491412
DEU,6/08/2021,5,8692471
DEU,6/08/2021,1,12544626
DEU,6/08/2021,2,70953798
HKG,22/02/2021,2,0
HKG,22/02/2021,4,47
HKG,23/02/2021,2,0
HKG,23/02/2021,4,579
HKG,24/02/2021,2,0
HKG,24/02/2021,4,579
HKG,25/02/2021,2,0
HKG,25/02/2021,4,579
HKG,26/02/2021,2,0
HKG,26/02/2021,4,6645
HKG,27/02/2021,2,0
HKG,27/02/2021,4,13685
HKG,28/02/2021,2,0
HKG,28/02/2021,4,20701
HKG,1/03/2021,2,0
HKG,1/03/2021,4,27109
HKG,2/03/2021,2,0
HKG,2/03/2021,4,40180
HKG,3/03/2021,2,0
HKG,3/03/2021,4,51848
HKG,4/03/2021,2,0
HKG,4/03/2021,4,62237
HKG,5/03/2021,2,0
HKG,5/03/2021,4,72375
HKG,6/03/2021,2,336
HKG,6/03/2021,4,83697
HKG,7/03/2021,2,1207
HKG,7/03/2021,4,91819
HKG,8/03/2021,2,2130
HKG,8/03/2021,4,101721
HKG,9/03/2021,2,3008
HKG,9/03/2021,4,110519
HKG,10/03/2021,2,9028
HKG,10/03/2021,4,121521
HKG,11/03/2021,2,14791
HKG,11/03/2021,4,131117
HKG,12/03/2021,2,21519
HKG,12/03/2021,4,140712
HKG,13/03/2021,2,27845
HKG,13/03/2021,4,149267
HKG,14/03/2021,2,33525
HKG,14/03/2021,4,157207
HKG,15/03/2021,2,39922
HKG,15/03/2021,4,166173
HKG,16/03/2021,2,53021
HKG,16/03/2021,4,176401
HKG,17/03/2021,2,64373
HKG,17/03/2021,4,189648
HKG,18/03/2021,2,75151
HKG,18/03/2021,4,201495
HKG,19/03/2021,2,90960
HKG,19/03/2021,4,213292
HKG,20/03/2021,2,106003
HKG,20/03/2021,4,224617
HKG,21/03/2021,2,120739
HKG,21/03/2021,4,233701
HKG,22/03/2021,2,135824
HKG,22/03/2021,4,243870
HKG,23/03/2021,2,150244
HKG,23/03/2021,4,253282
HKG,24/03/2021,2,151325
HKG,24/03/2021,4,261976
HKG,25/03/2021,2,151325
HKG,25/03/2021,4,270196
HKG,26/03/2021,2,151325
HKG,26/03/2021,4,283913
HKG,27/03/2021,2,151325
HKG,27/03/2021,4,297953
HKG,28/03/2021,2,151325
HKG,28/03/2021,4,311127
HKG,29/03/2021,2,151325
HKG,29/03/2021,4,323798
HKG,30/03/2021,2,151325
HKG,30/03/2021,4,338995
HKG,31/03/2021,2,151325
HKG,31/03/2021,4,353774
HKG,1/04/2021,2,151325
HKG,1/04/2021,4,369051
HKG,2/04/2021,2,151325
HKG,2/04/2021,4,379911
HKG,3/04/2021,2,151325
HKG,3/04/2021,4,392660
HKG,4/04/2021,2,151983
HKG,4/04/2021,4,404086
HKG,5/04/2021,2,163728
HKG,5/04/2021,4,413507
HKG,6/04/2021,2,193565
HKG,6/04/2021,4,422438
HKG,7/04/2021,2,219537
HKG,7/04/2021,4,440252
HKG,8/04/2021,2,244598
HKG,8/04/2021,4,455709
HKG,9/04/2021,2,274283
HKG,9/04/2021,4,470755
HKG,10/04/2021,2,307577
HKG,10/04/2021,4,483976
HKG,11/04/2021,2,339562
HKG,11/04/2021,4,495333
HKG,12/04/2021,2,370268
HKG,12/04/2021,4,507978
HKG,13/04/2021,2,397768
HKG,13/04/2021,4,521188
HKG,14/04/2021,2,414247
HKG,14/04/2021,4,536866
HKG,15/04/2021,2,428957
HKG,15/04/2021,4,552139
HKG,16/04/2021,2,449248
HKG,16/04/2021,4,568602
HKG,17/04/2021,2,472580
HKG,17/04/2021,4,584695
HKG,18/04/2021,2,492448
HKG,18/04/2021,4,598658
HKG,19/04/2021,2,509676
HKG,19/04/2021,4,613902
HKG,20/04/2021,2,522584
HKG,20/04/2021,4,627076
HKG,21/04/2021,2,534068
HKG,21/04/2021,4,639033
HKG,22/04/2021,2,545794
HKG,22/04/2021,4,650857
HKG,23/04/2021,2,559087
HKG,23/04/2021,4,663796
HKG,24/04/2021,2,576257
HKG,24/04/2021,4,676814
HKG,25/04/2021,2,587132
HKG,25/04/2021,4,688050
HKG,26/04/2021,2,602961
HKG,26/04/2021,4,699244
HKG,27/04/2021,2,617999
HKG,27/04/2021,4,708875
HKG,28/04/2021,2,633052
HKG,28/04/2021,4,718707
HKG,29/04/2021,2,648990
HKG,29/04/2021,4,728524
HKG,30/04/2021,2,672911
HKG,30/04/2021,4,740874
HKG,1/05/2021,2,704169
HKG,1/05/2021,4,750255
HKG,2/05/2021,2,733052
HKG,2/05/2021,4,758890
HKG,3/05/2021,2,761225
HKG,3/05/2021,4,768440
HKG,4/05/2021,2,785883
HKG,4/05/2021,4,776965
HKG,5/05/2021,2,808170
HKG,5/05/2021,4,785454
HKG,6/05/2021,2,830518
HKG,6/05/2021,4,793548
HKG,7/05/2021,2,859909
HKG,7/05/2021,4,802466
HKG,8/05/2021,2,893098
HKG,8/05/2021,4,811365
HKG,9/05/2021,2,923249
HKG,9/05/2021,4,818433
HKG,10/05/2021,2,950164
HKG,10/05/2021,4,826405
HKG,11/05/2021,2,971048
HKG,11/05/2021,4,834031
HKG,12/05/2021,2,989519
HKG,12/05/2021,4,841346
HKG,13/05/2021,2,1007898
HKG,13/05/2021,4,848744
HKG,14/05/2021,2,1031159
HKG,14/05/2021,4,857465
HKG,15/05/2021,2,1060281
HKG,15/05/2021,4,865975
HKG,16/05/2021,2,1081909
HKG,16/05/2021,4,873177
HKG,17/05/2021,2,1101945
HKG,17/05/2021,4,882395
HKG,18/05/2021,2,1118322
HKG,18/05/2021,4,892059
HKG,19/05/2021,2,1129854
HKG,19/05/2021,4,896694
HKG,20/05/2021,2,1144808
HKG,20/05/2021,4,905523
HKG,21/05/2021,2,1165817
HKG,21/05/2021,4,915358
HKG,22/05/2021,2,1192546
HKG,22/05/2021,4,925279
HKG,23/05/2021,2,1213485
HKG,23/05/2021,4,933175
HKG,24/05/2021,2,1231670
HKG,24/05/2021,4,943369
HKG,25/05/2021,2,1246780
HKG,25/05/2021,4,953319
HKG,26/05/2021,2,1261013
HKG,26/05/2021,4,963164
HKG,27/05/2021,2,1276408
HKG,27/05/2021,4,973913
HKG,28/05/2021,2,1298639
HKG,28/05/2021,4,987679
HKG,29/05/2021,2,1326703
HKG,29/05/2021,4,1002156
HKG,30/05/2021,2,1349218
HKG,30/05/2021,4,1014817
HKG,31/05/2021,2,1369621
HKG,31/05/2021,4,1030883
HKG,1/06/2021,2,1386363
HKG,1/06/2021,4,1047704
HKG,2/06/2021,2,1402070
HKG,2/06/2021,4,1064497
HKG,3/06/2021,2,1420965
HKG,3/06/2021,4,1081820
HKG,4/06/2021,2,1447519
HKG,4/06/2021,4,1100219
HKG,5/06/2021,2,1480590
HKG,5/06/2021,4,1117664
HKG,6/06/2021,2,1506551
HKG,6/06/2021,4,1131039
HKG,7/06/2021,2,1529500
HKG,7/06/2021,4,1150240
HKG,8/06/2021,2,1547786
HKG,8/06/2021,4,1168437
HKG,9/06/2021,2,1563826
HKG,9/06/2021,4,1185263
HKG,10/06/2021,2,1584476
HKG,10/06/2021,4,1202844
HKG,11/06/2021,2,1614122
HKG,11/06/2021,4,1223631
HKG,12/06/2021,2,1649182
HKG,12/06/2021,4,1242715
HKG,13/06/2021,2,1677196
HKG,13/06/2021,4,1257201
HKG,14/06/2021,2,1697743
HKG,14/06/2021,4,1267143
HKG,15/06/2021,2,1720301
HKG,15/06/2021,4,1286107
HKG,16/06/2021,2,1739030
HKG,16/06/2021,4,1302837
HKG,17/06/2021,2,1759936
HKG,17/06/2021,4,1320833
HKG,18/06/2021,2,1790251
HKG,18/06/2021,4,1340849
HKG,19/06/2021,2,1824024
HKG,19/06/2021,4,1358688
HKG,20/06/2021,2,1849518
HKG,20/06/2021,4,1371154
HKG,21/06/2021,2,1876259
HKG,21/06/2021,4,1390415
HKG,22/06/2021,2,1897869
HKG,22/06/2021,4,1409802
HKG,23/06/2021,2,1920634
HKG,23/06/2021,4,1427720
HKG,24/06/2021,2,1948140
HKG,24/06/2021,4,1446638
HKG,25/06/2021,2,1983589
HKG,25/06/2021,4,1469133
HKG,26/06/2021,2,2021906
HKG,26/06/2021,4,1489376
HKG,27/06/2021,2,2056980
HKG,27/06/2021,4,1504507
HKG,28/06/2021,2,2087433
HKG,28/06/2021,4,1525601
HKG,29/06/2021,2,2118811
HKG,29/06/2021,4,1550292
HKG,30/06/2021,2,2154181
HKG,30/06/2021,4,1575187
HKG,1/07/2021,2,2188110
HKG,1/07/2021,4,1588908
HKG,2/07/2021,2,2230057
HKG,2/07/2021,4,1617075
HKG,3/07/2021,2,2269911
HKG,3/07/2021,4,1638944
HKG,4/07/2021,2,2307160
HKG,4/07/2021,4,1654643
HKG,5/07/2021,2,2344930
HKG,5/07/2021,4,1681518
HKG,6/07/2021,2,2379886
HKG,6/07/2021,4,1706415
HKG,7/07/2021,2,2413687
HKG,7/07/2021,4,1729888
HKG,8/07/2021,2,2452713
HKG,8/07/2021,4,1754615
HKG,9/07/2021,2,2495488
HKG,9/07/2021,4,1782088
HKG,10/07/2021,2,2537107
HKG,10/07/2021,4,1804612
HKG,11/07/2021,2,2576113
HKG,11/07/2021,4,1820647
HKG,12/07/2021,2,2616293
HKG,12/07/2021,4,1842228
HKG,13/07/2021,2,2653568
HKG,13/07/2021,4,1864745
HKG,14/07/2021,2,2690359
HKG,14/07/2021,4,1885255
HKG,15/07/2021,2,2730321
HKG,15/07/2021,4,1908661
HKG,16/07/2021,2,2773477
HKG,16/07/2021,4,1934487
HKG,17/07/2021,2,2815017
HKG,17/07/2021,4,1956401
HKG,18/07/2021,2,2854950
HKG,18/07/2021,4,1971787
HKG,19/07/2021,2,2896444
HKG,19/07/2021,4,1995439
HKG,20/07/2021,2,2936048
HKG,20/07/2021,4,2017537
HKG,21/07/2021,2,2976381
HKG,21/07/2021,4,2038022
HKG,22/07/2021,2,3018472
HKG,22/07/2021,4,2060196
HKG,23/07/2021,2,3063911
HKG,23/07/2021,4,2085540
HKG,24/07/2021,2,3107501
HKG,24/07/2021,4,2106495
HKG,25/07/2021,2,3149533
HKG,25/07/2021,4,2120470
HKG,26/07/2021,2,3193163
HKG,26/07/2021,4,2143554
HKG,27/07/2021,2,3236098
HKG,27/07/2021,4,2165502
HKG,28/07/2021,2,3277608
HKG,28/07/2021,4,2187211
HKG,29/07/2021,2,3320880
HKG,29/07/2021,4,2207020
HKG,30/07/2021,2,3365954
HKG,30/07/2021,4,2232242
HKG,31/07/2021,2,3410210
HKG,31/07/2021,4,2253012
HKG,1/08/2021,2,3452403
HKG,1/08/2021,4,2266609
HKG,2/08/2021,2,3496630
HKG,2/08/2021,4,2291432
HKG,3/08/2021,2,3540916
HKG,3/08/2021,4,2316067
HKG,4/08/2021,2,3585406
HKG,4/08/2021,4,2337010
HKG,5/08/2021,2,3631227
HKG,5/08/2021,4,2358380
HKG,6/08/2021,2,3678152
HKG,6/08/2021,4,2381983
HKG,7/08/2021,2,3723873
HKG,7/08/2021,4,2400754
HUN,1/01/2021,2,1093
HUN,8/01/2021,2,72027
HUN,15/01/2021,5,3059
HUN,15/01/2021,2,120689
HUN,22/01/2021,5,3130
HUN,22/01/2021,2,153234
HUN,29/01/2021,5,3342
HUN,29/01/2021,2,300409
HUN,5/02/2021,5,14571
HUN,5/02/2021,1,0
HUN,5/02/2021,2,383313
HUN,5/02/2021,6,0
HUN,12/02/2021,5,17536
HUN,12/02/2021,1,20288
HUN,12/02/2021,2,441117
HUN,12/02/2021,6,2438
HUN,19/02/2021,5,21309
HUN,19/02/2021,1,44002
HUN,19/02/2021,2,579603
HUN,19/02/2021,3,0
HUN,19/02/2021,6,18637
HUN,26/02/2021,5,22631
HUN,26/02/2021,1,86075
HUN,26/02/2021,2,667613
HUN,26/02/2021,3,163412
HUN,26/02/2021,6,19506
HUN,5/03/2021,5,59469
HUN,5/03/2021,1,102715
HUN,5/03/2021,2,774908
HUN,5/03/2021,3,371192
HUN,5/03/2021,6,22902
HUN,12/03/2021,5,74732
HUN,12/03/2021,1,239643
HUN,12/03/2021,2,894469
HUN,12/03/2021,3,495384
HUN,12/03/2021,6,55257
HUN,19/03/2021,5,79425
HUN,19/03/2021,1,298931
HUN,19/03/2021,2,1058097
HUN,19/03/2021,3,508083
HUN,19/03/2021,6,144078
HUN,26/03/2021,5,84511
HUN,26/03/2021,1,398569
HUN,26/03/2021,2,1215063
HUN,26/03/2021,3,691033
HUN,26/03/2021,6,234773
HUN,2/04/2021,5,150530
HUN,2/04/2021,1,428285
HUN,2/04/2021,2,1432169
HUN,2/04/2021,3,890379
HUN,2/04/2021,6,389622
HUN,9/04/2021,5,204559
HUN,9/04/2021,1,591410
HUN,9/04/2021,2,1637091
HUN,9/04/2021,3,1017878
HUN,9/04/2021,6,679033
HUN,16/04/2021,9,0
HUN,16/04/2021,5,207239
HUN,16/04/2021,1,638288
HUN,16/04/2021,2,1853078
HUN,16/04/2021,3,1035228
HUN,16/04/2021,6,929007
HUN,23/04/2021,9,0
HUN,23/04/2021,5,270264
HUN,23/04/2021,1,664407
HUN,23/04/2021,2,2174117
HUN,23/04/2021,3,1056605
HUN,23/04/2021,6,1102288
HUN,30/04/2021,9,0
HUN,30/04/2021,5,315987
HUN,30/04/2021,1,670180
HUN,30/04/2021,2,2452747
HUN,30/04/2021,3,1404748
HUN,30/04/2021,6,1309529
HUN,7/05/2021,9,3081
HUN,7/05/2021,5,360163
HUN,7/05/2021,1,719967
HUN,7/05/2021,2,2701762
HUN,7/05/2021,3,1478679
HUN,7/05/2021,6,1530434
HUN,14/05/2021,9,20377
HUN,14/05/2021,5,402017
HUN,14/05/2021,1,757659
HUN,14/05/2021,2,2918154
HUN,14/05/2021,3,1530501
HUN,14/05/2021,6,1622155
HUN,21/05/2021,9,48446
HUN,21/05/2021,5,489223
HUN,21/05/2021,1,782271
HUN,21/05/2021,2,3316610
HUN,21/05/2021,3,1572306
HUN,21/05/2021,6,1646453
HUN,28/05/2021,9,60705
HUN,28/05/2021,5,525242
HUN,28/05/2021,1,811579
HUN,28/05/2021,2,3569958
HUN,28/05/2021,3,1875595
HUN,28/05/2021,6,1709341
HUN,4/06/2021,9,73856
HUN,4/06/2021,5,545714
HUN,4/06/2021,1,925394
HUN,4/06/2021,2,3755960
HUN,4/06/2021,3,1956369
HUN,4/06/2021,6,1764044
HUN,11/06/2021,9,83405
HUN,11/06/2021,5,590189
HUN,11/06/2021,1,975275
HUN,11/06/2021,2,3843891
HUN,11/06/2021,3,2011359
HUN,11/06/2021,6,1785529
HUN,18/06/2021,9,90590
HUN,18/06/2021,5,621859
HUN,18/06/2021,1,1028053
HUN,18/06/2021,2,3960029
HUN,18/06/2021,3,2041788
HUN,18/06/2021,6,1795354
HUN,25/06/2021,9,95411
HUN,25/06/2021,5,651937
HUN,25/06/2021,1,1067171
HUN,25/06/2021,2,4216713
HUN,25/06/2021,3,2058345
HUN,25/06/2021,6,1800468
HUN,2/07/2021,9,97981
HUN,2/07/2021,5,665069
HUN,2/07/2021,1,1163947
HUN,2/07/2021,2,4287642
HUN,2/07/2021,3,2069094
HUN,2/07/2021,6,1804223
HUN,9/07/2021,9,102348
HUN,9/07/2021,5,673173
HUN,9/07/2021,1,1193724
HUN,9/07/2021,2,4369334
HUN,9/07/2021,3,2078100
HUN,9/07/2021,6,1807295
HUN,16/07/2021,9,107404
HUN,16/07/2021,5,676956
HUN,16/07/2021,1,1208963
HUN,16/07/2021,2,4442145
HUN,16/07/2021,3,2084206
HUN,16/07/2021,6,1809163
HUN,23/07/2021,9,113240
HUN,23/07/2021,5,678658
HUN,23/07/2021,1,1213261
HUN,23/07/2021,2,4489652
HUN,23/07/2021,3,2089061
HUN,23/07/2021,6,1810703
HUN,30/07/2021,9,119526
HUN,30/07/2021,5,679534
HUN,30/07/2021,1,1237773
HUN,30/07/2021,2,4539600
HUN,30/07/2021,3,2092905
HUN,30/07/2021,6,1812111
HUN,6/08/2021,9,121527
HUN,6/08/2021,5,680613
HUN,6/08/2021,1,1240410
HUN,6/08/2021,2,4578174
HUN,6/08/2021,3,2096148
HUN,6/08/2021,6,1813006
ISL,28/12/2020,9,0
ISL,28/12/2020,5,0
ISL,28/12/2020,1,0
ISL,28/12/2020,2,1
ISL,29/12/2020,9,0
ISL,29/12/2020,5,0
ISL,29/12/2020,1,0
ISL,29/12/2020,2,2524
ISL,30/12/2020,9,0
ISL,30/12/2020,5,0
ISL,30/12/2020,1,0
ISL,30/12/2020,2,4941
ISL,31/12/2020,9,0
ISL,31/12/2020,5,0
ISL,31/12/2020,1,0
ISL,31/12/2020,2,4942
ISL,1/01/2021,9,0
ISL,1/01/2021,5,0
ISL,1/01/2021,1,0
ISL,1/01/2021,2,4942
ISL,2/01/2021,9,0
ISL,2/01/2021,5,0
ISL,2/01/2021,1,0
ISL,2/01/2021,2,4942
ISL,3/01/2021,9,0
ISL,3/01/2021,5,0
ISL,3/01/2021,1,0
ISL,3/01/2021,2,4942
ISL,4/01/2021,9,0
ISL,4/01/2021,5,0
ISL,4/01/2021,1,0
ISL,4/01/2021,2,4942
ISL,5/01/2021,9,0
ISL,5/01/2021,5,1
ISL,5/01/2021,1,0
